allele_id,allele_name,allele_type,allele_description,dna_changes,aa_changes
S000004227-KanMX,thi7,Disruption marked with KanMX,NA,NA,NA
S000004236-KanMX,erf2,Disruption marked with KanMX,NA,NA,NA
S000004326-KanMX,ylr334c,Disruption marked with KanMX,NA,NA,NA
S000004338-KanMX,ylr346c,Disruption marked with KanMX,NA,NA,NA
S000004350-KanMX,ylr358c,Disruption marked with KanMX,NA,NA,NA
S000004353-KanMX,dcr2,Disruption marked with KanMX,NA,NA,NA
S000004362-KanMX,arc18,Disruption marked with KanMX,NA,NA,NA
S000004374-KanMX,nam2,Disruption marked with KanMX,NA,NA,NA
S000004386-KanMX,cst9,Disruption marked with KanMX,NA,NA,NA
S000004398-KanMX,rpl31b,Disruption marked with KanMX,NA,NA,NA
S000004484-KanMX,apt1,Disruption marked with KanMX,NA,NA,NA
S000004489-KanMX,yox1,Disruption marked with KanMX,NA,NA,NA
S000004500-KanMX,cgi121,Disruption marked with KanMX,NA,NA,NA
S000004502-KanMX,ymd8,Disruption marked with KanMX,NA,NA,NA
S000004505-KanMX,vps71,Disruption marked with KanMX,NA,NA,NA
S000004506-KanMX,cat2,Disruption marked with KanMX,NA,NA,NA
S000004510-KanMX,prm6,Disruption marked with KanMX,NA,NA,NA
S000004540-KanMX,hmg1,Disruption marked with KanMX,NA,NA,NA
S000004541-KanMX,war1,Disruption marked with KanMX,NA,NA,NA
S000004651-KanMX,csm3,Disruption marked with KanMX,NA,NA,NA
S000004743-KanMX,ymr135w-a,Disruption marked with KanMX,NA,NA,NA
S000004745-KanMX,pso2,Disruption marked with KanMX,NA,NA,NA
S000004746-KanMX,cin4,Disruption marked with KanMX,NA,NA,NA
S000004747-KanMX,rim11,Disruption marked with KanMX,NA,NA,NA
S000004770-KanMX,ymr160w,Disruption marked with KanMX,NA,NA,NA
S000004784-KanMX,ddr48,Disruption marked with KanMX,NA,NA,NA
S000007253-KanMX,mbf1,Disruption marked with KanMX,NA,NA,NA
S000006069-KanMX,ppt2,Disruption marked with KanMX,NA,NA,NA
S000006104-KanMX,rtt10,Disruption marked with KanMX,NA,NA,NA
S000007224-KanMX,rtc6,Disruption marked with KanMX,NA,NA,NA
S000006145-KanMX,mmt2,Disruption marked with KanMX,NA,NA,NA
S000003540-KanMX,cox16,Disruption marked with KanMX,NA,NA,NA
S000003541-KanMX,sys1,Disruption marked with KanMX,NA,NA,NA
S000003543-KanMX,ctk2,Disruption marked with KanMX,NA,NA,NA
S000003544-KanMX,yjl007c,Disruption marked with KanMX,NA,NA,NA
S000003549-KanMX,vtc4,Disruption marked with KanMX,NA,NA,NA
S000003550-KanMX,mad3,Disruption marked with KanMX,NA,NA,NA
S000003553-KanMX,yjl016w,Disruption marked with KanMX,NA,NA,NA
S000003557-KanMX,bbc1,Disruption marked with KanMX,NA,NA,NA
S000003559-KanMX,yjl022w,Disruption marked with KanMX,NA,NA,NA
S000003560-KanMX,pet130,Disruption marked with KanMX,NA,NA,NA
S000003561-KanMX,aps3,Disruption marked with KanMX,NA,NA,NA
S000003564-KanMX,yjl027c,Disruption marked with KanMX,NA,NA,NA
S000003565-KanMX,yjl028w,Disruption marked with KanMX,NA,NA,NA
S000003566-KanMX,vps53,Disruption marked with KanMX,NA,NA,NA
S000003761-KanMX,avt1,Disruption marked with KanMX,NA,NA,NA
S000003764-KanMX,sag1,Disruption marked with KanMX,NA,NA,NA
S000003765-KanMX,apl1,Disruption marked with KanMX,NA,NA,NA
S000003768-KanMX,mho1,Disruption marked with KanMX,NA,NA,NA
S000003769-KanMX,tdh2,Disruption marked with KanMX,NA,NA,NA
S000003770-KanMX,spc1,Disruption marked with KanMX,NA,NA,NA
S000003771-KanMX,met3,Disruption marked with KanMX,NA,NA,NA
S000003772-KanMX,yjr011c,Disruption marked with KanMX,NA,NA,NA
S000003775-KanMX,tma22,Disruption marked with KanMX,NA,NA,NA
S000003776-KanMX,yjr015w,Disruption marked with KanMX,NA,NA,NA
S000003779-KanMX,yjr018w,Disruption marked with KanMX,NA,NA,NA
S000003780-KanMX,tes1,Disruption marked with KanMX,NA,NA,NA
S000003781-KanMX,yjr020w,Disruption marked with KanMX,NA,NA,NA
S000003782-KanMX,rec107,Disruption marked with KanMX,NA,NA,NA
S000003785-KanMX,mde1,Disruption marked with KanMX,NA,NA,NA
S000003786-KanMX,bna1,Disruption marked with KanMX,NA,NA,NA
S000003787-KanMX,yjr026w,Disruption marked with KanMX,NA,NA,NA
S000003791-KanMX,yjr030c,Disruption marked with KanMX,NA,NA,NA
S000003792-KanMX,gea1,Disruption marked with KanMX,NA,NA,NA
S000003793-KanMX,cpr7,Disruption marked with KanMX,NA,NA,NA
S000003794-KanMX,rav1,Disruption marked with KanMX,NA,NA,NA
S000003795-KanMX,pet191,Disruption marked with KanMX,NA,NA,NA
S000003796-KanMX,rad26,Disruption marked with KanMX,NA,NA,NA
S000003797-KanMX,hul4,Disruption marked with KanMX,NA,NA,NA
S000003798-KanMX,yjr037w,Disruption marked with KanMX,NA,NA,NA
S000003799-KanMX,yjr038c,Disruption marked with KanMX,NA,NA,NA
S000003800-KanMX,yjr039w,Disruption marked with KanMX,NA,NA,NA
S000003801-KanMX,gef1,Disruption marked with KanMX,NA,NA,NA
S000003804-KanMX,pol32,Disruption marked with KanMX,NA,NA,NA
S000003805-KanMX,vps55,Disruption marked with KanMX,NA,NA,NA
S000003808-KanMX,anb1,Disruption marked with KanMX,NA,NA,NA
S000003809-KanMX,cyc1,Disruption marked with KanMX,NA,NA,NA
S000003810-KanMX,utr1,Disruption marked with KanMX,NA,NA,NA
S000003811-KanMX,isy1,Disruption marked with KanMX,NA,NA,NA
S000003812-KanMX,osm1,Disruption marked with KanMX,NA,NA,NA
S000003813-KanMX,rad7,Disruption marked with KanMX,NA,NA,NA
S000003814-KanMX,bfa1,Disruption marked with KanMX,NA,NA,NA
S000003815-KanMX,kch1,Disruption marked with KanMX,NA,NA,NA
S000003816-KanMX,hit1,Disruption marked with KanMX,NA,NA,NA
S000003817-KanMX,yjr056c,Disruption marked with KanMX,NA,NA,NA
S000003819-KanMX,aps2,Disruption marked with KanMX,NA,NA,NA
S000003820-KanMX,ptk2,Disruption marked with KanMX,NA,NA,NA
S000003821-KanMX,cbf1,Disruption marked with KanMX,NA,NA,NA
S000003822-KanMX,yjr061w,Disruption marked with KanMX,NA,NA,NA
S000003823-KanMX,nta1,Disruption marked with KanMX,NA,NA,NA
S000003824-KanMX,rpa12,Disruption marked with KanMX,NA,NA,NA
S000003827-KanMX,tor1,Disruption marked with KanMX,NA,NA,NA
S000000010-KanMX,cys3,Disruption marked with KanMX,NA,NA,NA
S000000014-KanMX,tpd3,Disruption marked with KanMX,NA,NA,NA
S000000045-KanMX,spc72,Disruption marked with KanMX,NA,NA,NA
S000000050-KanMX,acs1,Disruption marked with KanMX,NA,NA,NA
S000002139-KanMX,yal056c-a,Disruption marked with KanMX,NA,NA,NA
S000000084-KanMX,flo1,Disruption marked with KanMX,NA,NA,NA
S000000527-KanMX,ycl022c,Disruption marked with KanMX,NA,NA,NA
S000000543-KanMX,atg22,Disruption marked with KanMX,NA,NA,NA
S000000563-KanMX,fyv5,Disruption marked with KanMX,NA,NA,NA
S000000579-KanMX,ycl074w,Disruption marked with KanMX,NA,NA,NA
S000000580-KanMX,ycl075w,Disruption marked with KanMX,NA,NA,NA
S000000581-KanMX,ycl076w,Disruption marked with KanMX,NA,NA,NA
S000003830-KanMX,ham1,Disruption marked with KanMX,NA,NA,NA
S000003831-KanMX,lia1,Disruption marked with KanMX,NA,NA,NA
S000003835-KanMX,mog1,Disruption marked with KanMX,NA,NA,NA
S000003838-KanMX,mir1,Disruption marked with KanMX,NA,NA,NA
S000003841-KanMX,aim24,Disruption marked with KanMX,NA,NA,NA
S000003844-KanMX,yjr084w,Disruption marked with KanMX,NA,NA,NA
S000003847-KanMX,yjr087w,Disruption marked with KanMX,NA,NA,NA
S000003850-KanMX,grr1,Disruption marked with KanMX,NA,NA,NA
S000003851-KanMX,jsn1,Disruption marked with KanMX,NA,NA,NA
S000003854-KanMX,ime1,Disruption marked with KanMX,NA,NA,NA
S000003855-KanMX,rpl43b,Disruption marked with KanMX,NA,NA,NA
S000003856-KanMX,sfc1,Disruption marked with KanMX,NA,NA,NA
S000003857-KanMX,yjr096w,Disruption marked with KanMX,NA,NA,NA
S000003858-KanMX,jjj3,Disruption marked with KanMX,NA,NA,NA
S000003859-KanMX,yjr098c,Disruption marked with KanMX,NA,NA,NA
S000003860-KanMX,yuh1,Disruption marked with KanMX,NA,NA,NA
S000003861-KanMX,aim25,Disruption marked with KanMX,NA,NA,NA
S000003865-KanMX,sod1,Disruption marked with KanMX,NA,NA,NA
S000003867-KanMX,ecm27,Disruption marked with KanMX,NA,NA,NA
S000003868-KanMX,yjr107w,Disruption marked with KanMX,NA,NA,NA
S000003870-KanMX,cpa2,Disruption marked with KanMX,NA,NA,NA
S000003874-KanMX,rsm7,Disruption marked with KanMX,NA,NA,NA
S000003877-KanMX,tda4,Disruption marked with KanMX,NA,NA,NA
S000003878-KanMX,ste24,Disruption marked with KanMX,NA,NA,NA
S000003879-KanMX,ilm1,Disruption marked with KanMX,NA,NA,NA
S000003880-KanMX,jhd2,Disruption marked with KanMX,NA,NA,NA
S000003881-KanMX,yjr120w,Disruption marked with KanMX,NA,NA,NA
S000003882-KanMX,atp2,Disruption marked with KanMX,NA,NA,NA
S000003883-KanMX,iba57,Disruption marked with KanMX,NA,NA,NA
S000003885-KanMX,yjr124c,Disruption marked with KanMX,NA,NA,NA
S000003886-KanMX,ent3,Disruption marked with KanMX,NA,NA,NA
S000003887-KanMX,vps70,Disruption marked with KanMX,NA,NA,NA
S000003892-KanMX,mns1,Disruption marked with KanMX,NA,NA,NA
S000003894-KanMX,xpt1,Disruption marked with KanMX,NA,NA,NA
S000003895-KanMX,sgm1,Disruption marked with KanMX,NA,NA,NA
S000003900-KanMX,hom6,Disruption marked with KanMX,NA,NA,NA
S000003901-KanMX,hir3,Disruption marked with KanMX,NA,NA,NA
S000003903-KanMX,yjr142w,Disruption marked with KanMX,NA,NA,NA
S000003905-KanMX,mgm101,Disruption marked with KanMX,NA,NA,NA
S000003906-KanMX,rps4a,Disruption marked with KanMX,NA,NA,NA
S000003909-KanMX,bat2,Disruption marked with KanMX,NA,NA,NA
S000003911-KanMX,dan1,Disruption marked with KanMX,NA,NA,NA
S000003914-KanMX,pgu1,Disruption marked with KanMX,NA,NA,NA
S000001488-KanMX,bye1,Disruption marked with KanMX,NA,NA,NA
S000001513-KanMX,ykl030w,Disruption marked with KanMX,NA,NA,NA
S000004136-KanMX,spe4,Disruption marked with KanMX,NA,NA,NA
S000004276-KanMX,cts1,Disruption marked with KanMX,NA,NA,NA
S000004335-KanMX,gas2,Disruption marked with KanMX,NA,NA,NA
S000004532-KanMX,erv41,Disruption marked with KanMX,NA,NA,NA
S000004533-KanMX,itt1,Disruption marked with KanMX,NA,NA,NA
S000004537-KanMX,tcb3,Disruption marked with KanMX,NA,NA,NA
S000004744-KanMX,gat2,Disruption marked with KanMX,NA,NA,NA
S000004783-KanMX,hot1,Disruption marked with KanMX,NA,NA,NA
S000000393-KanMX,rps9b,Disruption marked with KanMX,NA,NA,NA
S000000691-KanMX,oca4,Disruption marked with KanMX,NA,NA,NA
S000007231-KanMX,ycr102w-a,Disruption marked with KanMX,NA,NA,NA
S000002465-KanMX,tgl2,Disruption marked with KanMX,NA,NA,NA
S000002581-KanMX,hmo1,Disruption marked with KanMX,NA,NA,NA
S000002610-KanMX,rav2,Disruption marked with KanMX,NA,NA,NA
S000002613-KanMX,msc2,Disruption marked with KanMX,NA,NA,NA
S000002853-KanMX,ydr445c,Disruption marked with KanMX,NA,NA,NA
S000002945-KanMX,ydr537c,Disruption marked with KanMX,NA,NA,NA
S000001935-KanMX,osw7,Disruption marked with KanMX,NA,NA,NA
S000003187-KanMX,mdm34,Disruption marked with KanMX,NA,NA,NA
S000003260-KanMX,msp1,Disruption marked with KanMX,NA,NA,NA
S000003264-KanMX,gsc2,Disruption marked with KanMX,NA,NA,NA
S000003270-KanMX,orm1,Disruption marked with KanMX,NA,NA,NA
S000003272-KanMX,kss1,Disruption marked with KanMX,NA,NA,NA
S000003282-KanMX,ygr050c,Disruption marked with KanMX,NA,NA,NA
S000003285-KanMX,ygr053c,Disruption marked with KanMX,NA,NA,NA
S000003295-KanMX,spt4,Disruption marked with KanMX,NA,NA,NA
S000003318-KanMX,pil1,Disruption marked with KanMX,NA,NA,NA
S000003321-KanMX,nnf2,Disruption marked with KanMX,NA,NA,NA
S000003324-KanMX,dbf2,Disruption marked with KanMX,NA,NA,NA
S000003325-KanMX,drn1,Disruption marked with KanMX,NA,NA,NA
S000003338-KanMX,voa1,Disruption marked with KanMX,NA,NA,NA
S000003342-KanMX,cld1,Disruption marked with KanMX,NA,NA,NA
S000003349-KanMX,ygr117c,Disruption marked with KanMX,NA,NA,NA
S000003470-KanMX,kel2,Disruption marked with KanMX,NA,NA,NA
S000003471-KanMX,pex21,Disruption marked with KanMX,NA,NA,NA
S000003480-KanMX,sol4,Disruption marked with KanMX,NA,NA,NA
S000003482-KanMX,ygr250c,Disruption marked with KanMX,NA,NA,NA
S000003668-KanMX,yjl132w,Disruption marked with KanMX,NA,NA,NA
S000003672-KanMX,rps21b,Disruption marked with KanMX,NA,NA,NA
S000003673-KanMX,glg2,Disruption marked with KanMX,NA,NA,NA
S000003677-KanMX,yak1,Disruption marked with KanMX,NA,NA,NA
S000003696-KanMX,yjl160c,Disruption marked with KanMX,NA,NA,NA
S000003711-KanMX,yjl175w,Disruption marked with KanMX,NA,NA,NA
S000003713-KanMX,rpl17b,Disruption marked with KanMX,NA,NA,NA
S000003720-KanMX,gon7,Disruption marked with KanMX,NA,NA,NA
S000003749-KanMX,yjl213w,Disruption marked with KanMX,NA,NA,NA
S000001956-KanMX,cwp2,Disruption marked with KanMX,NA,NA,NA
S000001598-KanMX,ykl115c,Disruption marked with KanMX,NA,NA,NA
S000001622-KanMX,ctk1,Disruption marked with KanMX,NA,NA,NA
S000001677-KanMX,mst1,Disruption marked with KanMX,NA,NA,NA
S000001685-KanMX,ykl202w,Disruption marked with KanMX,NA,NA,NA
S000001687-KanMX,eap1,Disruption marked with KanMX,NA,NA,NA
S000001698-KanMX,oxp1,Disruption marked with KanMX,NA,NA,NA
S000001703-KanMX,fre2,Disruption marked with KanMX,NA,NA,NA
S000001718-KanMX,tof2,Disruption marked with KanMX,NA,NA,NA
S000001727-KanMX,irs4,Disruption marked with KanMX,NA,NA,NA
S000001731-KanMX,ykr023w,Disruption marked with KanMX,NA,NA,NA
S000001735-KanMX,bch2,Disruption marked with KanMX,NA,NA,NA
S000001736-KanMX,sap190,Disruption marked with KanMX,NA,NA,NA
S000001737-KanMX,set3,Disruption marked with KanMX,NA,NA,NA
S000001742-KanMX,dal80,Disruption marked with KanMX,NA,NA,NA
S000001744-KanMX,caf4,Disruption marked with KanMX,NA,NA,NA
S000001747-KanMX,gap1,Disruption marked with KanMX,NA,NA,NA
S000001748-KanMX,ykr040c,Disruption marked with KanMX,NA,NA,NA
S000001749-KanMX,ykr041w,Disruption marked with KanMX,NA,NA,NA
S000001754-KanMX,pet10,Disruption marked with KanMX,NA,NA,NA
S000001761-KanMX,ysr3,Disruption marked with KanMX,NA,NA,NA
S000028628-KanMX,yfl013w-a,Disruption marked with KanMX,NA,NA,NA
S000001880-KanMX,hsp12,Disruption marked with KanMX,NA,NA,NA
S000001875-KanMX,yfl019c,Disruption marked with KanMX,NA,NA,NA
S000001915-KanMX,fab1,Disruption marked with KanMX,NA,NA,NA
S000001921-KanMX,his2,Disruption marked with KanMX,NA,NA,NA
S000001926-KanMX,met10,Disruption marked with KanMX,NA,NA,NA
S000001189-KanMX,crp1,Disruption marked with KanMX,NA,NA,NA
S000001214-KanMX,atg7,Disruption marked with KanMX,NA,NA,NA
S000003578-KanMX,mhp1,Disruption marked with KanMX,NA,NA,NA
S000003606-KanMX,yjl070c,Disruption marked with KanMX,NA,NA,NA
S000003614-KanMX,pry3,Disruption marked with KanMX,NA,NA,NA
S000003630-KanMX,kha1,Disruption marked with KanMX,NA,NA,NA
S000003637-KanMX,gsh1,Disruption marked with KanMX,NA,NA,NA
S000003641-KanMX,set4,Disruption marked with KanMX,NA,NA,NA
S000003664-KanMX,pbs2,Disruption marked with KanMX,NA,NA,NA
S000001793-KanMX,mrpl20,Disruption marked with KanMX,NA,NA,NA
S000001802-KanMX,rpl40b,Disruption marked with KanMX,NA,NA,NA
S000001803-KanMX,mlp1,Disruption marked with KanMX,NA,NA,NA
S000001804-KanMX,esl2,Disruption marked with KanMX,NA,NA,NA
S000001810-KanMX,flo10,Disruption marked with KanMX,NA,NA,NA
S000004100-KanMX,ccw12,Disruption marked with KanMX,NA,NA,NA
S000004431-KanMX,mrpl4,Disruption marked with KanMX,NA,NA,NA
S000004434-KanMX,sir3,Disruption marked with KanMX,NA,NA,NA
S000004447-KanMX,pdp3,Disruption marked with KanMX,NA,NA,NA
S000004531-KanMX,sma2,Disruption marked with KanMX,NA,NA,NA
S000004583-KanMX,van1,Disruption marked with KanMX,NA,NA,NA
S000004640-KanMX,msn2,Disruption marked with KanMX,NA,NA,NA
S000004678-KanMX,ymr074c,Disruption marked with KanMX,NA,NA,NA
S000004710-KanMX,ypk2,Disruption marked with KanMX,NA,NA,NA
S000004724-KanMX,shh3,Disruption marked with KanMX,NA,NA,NA
S000004725-KanMX,asi1,Disruption marked with KanMX,NA,NA,NA
S000005335-KanMX,pop2,Disruption marked with KanMX,NA,NA,NA
S000005338-KanMX,hol1,Disruption marked with KanMX,NA,NA,NA
S000005352-KanMX,bsc5,Disruption marked with KanMX,NA,NA,NA
S000005485-KanMX,trm13,Disruption marked with KanMX,NA,NA,NA
S000005507-KanMX,pex11,Disruption marked with KanMX,NA,NA,NA
S000005513-KanMX,yol153c,Disruption marked with KanMX,NA,NA,NA
S000006189-KanMX,plc1,Disruption marked with KanMX,NA,NA,NA
S000006211-KanMX,rec8,Disruption marked with KanMX,NA,NA,NA
S000006212-KanMX,haa1,Disruption marked with KanMX,NA,NA,NA
S000006217-KanMX,cmr3,Disruption marked with KanMX,NA,NA,NA
S000006226-KanMX,ypr022c,Disruption marked with KanMX,NA,NA,NA
S000006227-KanMX,eaf3,Disruption marked with KanMX,NA,NA,NA
S000006228-KanMX,yme1,Disruption marked with KanMX,NA,NA,NA
S000006230-KanMX,ath1,Disruption marked with KanMX,NA,NA,NA
S000006235-KanMX,nto1,Disruption marked with KanMX,NA,NA,NA
S000006241-KanMX,erv2,Disruption marked with KanMX,NA,NA,NA
S000006247-KanMX,rpl43a,Disruption marked with KanMX,NA,NA,NA
S000006254-KanMX,ypr050c,Disruption marked with KanMX,NA,NA,NA
S000006268-KanMX,ypr064w,Disruption marked with KanMX,NA,NA,NA
S000006271-KanMX,isa2,Disruption marked with KanMX,NA,NA,NA
S000006282-KanMX,ypr078c,Disruption marked with KanMX,NA,NA,NA
S000002129-KanMX,erp1,Disruption marked with KanMX,NA,NA,NA
S000000287-KanMX,tec1,Disruption marked with KanMX,NA,NA,NA
S000002156-KanMX,rpl19a,Disruption marked with KanMX,NA,NA,NA
S000000294-KanMX,ybr090c,Disruption marked with KanMX,NA,NA,NA
S000000316-KanMX,cyc8,Disruption marked with KanMX,NA,NA,NA
S000000329-KanMX,ptc4,Disruption marked with KanMX,NA,NA,NA
S000000335-KanMX,ccz1,Disruption marked with KanMX,NA,NA,NA
S000000354-KanMX,tbs1,Disruption marked with KanMX,NA,NA,NA
S000000372-KanMX,pex32,Disruption marked with KanMX,NA,NA,NA
S000000373-KanMX,sse2,Disruption marked with KanMX,NA,NA,NA
S000000474-KanMX,bit2,Disruption marked with KanMX,NA,NA,NA
S000000476-KanMX,hsm3,Disruption marked with KanMX,NA,NA,NA
S000000479-KanMX,rif1,Disruption marked with KanMX,NA,NA,NA
S000000480-KanMX,pps1,Disruption marked with KanMX,NA,NA,NA
S000000484-KanMX,saf1,Disruption marked with KanMX,NA,NA,NA
S000000491-KanMX,ybr287w,Disruption marked with KanMX,NA,NA,NA
S000000492-KanMX,apm3,Disruption marked with KanMX,NA,NA,NA
S000000493-KanMX,snf5,Disruption marked with KanMX,NA,NA,NA
S000000498-KanMX,sul1,Disruption marked with KanMX,NA,NA,NA
S000000505-KanMX,pau24,Disruption marked with KanMX,NA,NA,NA
S000000589-KanMX,frm2,Disruption marked with KanMX,NA,NA,NA
S000007222-KanMX,rim1,Disruption marked with KanMX,NA,NA,NA
S000000626-KanMX,syp1,Disruption marked with KanMX,NA,NA,NA
S000000628-KanMX,bph1,Disruption marked with KanMX,NA,NA,NA
S000000629-KanMX,snt1,Disruption marked with KanMX,NA,NA,NA
S000000642-KanMX,img1,Disruption marked with KanMX,NA,NA,NA
S000000643-KanMX,bud23,Disruption marked with KanMX,NA,NA,NA
S000000644-KanMX,are1,Disruption marked with KanMX,NA,NA,NA
S000000649-KanMX,thr4,Disruption marked with KanMX,NA,NA,NA
S000000656-KanMX,tah1,Disruption marked with KanMX,NA,NA,NA
S000000660-KanMX,ycr064c,Disruption marked with KanMX,NA,NA,NA
S000000663-KanMX,sed4,Disruption marked with KanMX,NA,NA,NA
S000000665-KanMX,cpr4,Disruption marked with KanMX,NA,NA,NA
S000000669-KanMX,ssk22,Disruption marked with KanMX,NA,NA,NA
S000000671-KanMX,ers1,Disruption marked with KanMX,NA,NA,NA
S000000679-KanMX,trx3,Disruption marked with KanMX,NA,NA,NA
S000000680-KanMX,tup1,Disruption marked with KanMX,NA,NA,NA
S000000684-KanMX,abp1,Disruption marked with KanMX,NA,NA,NA
S000000685-KanMX,fig2,Disruption marked with KanMX,NA,NA,NA
S000002353-KanMX,snf3,Disruption marked with KanMX,NA,NA,NA
S000002414-KanMX,trp1,Disruption marked with KanMX,NA,NA,NA
S000002455-KanMX,ydr048c,Disruption marked with KanMX,NA,NA,NA
S000001907-KanMX,mic19,Disruption marked with KanMX,NA,NA,NA
S000001909-KanMX,ioc3,Disruption marked with KanMX,NA,NA,NA
S000004996-KanMX,cog5,Disruption marked with KanMX,NA,NA,NA
S000004997-KanMX,cox5a,Disruption marked with KanMX,NA,NA,NA
S000005001-KanMX,oca2,Disruption marked with KanMX,NA,NA,NA
S000005009-KanMX,aqr1,Disruption marked with KanMX,NA,NA,NA
S000005010-KanMX,sun4,Disruption marked with KanMX,NA,NA,NA
S000005011-KanMX,rpl9b,Disruption marked with KanMX,NA,NA,NA
S000005012-KanMX,fkh2,Disruption marked with KanMX,NA,NA,NA
S000005014-KanMX,tom7,Disruption marked with KanMX,NA,NA,NA
S000005015-KanMX,lat1,Disruption marked with KanMX,NA,NA,NA
S000005016-KanMX,rnh201,Disruption marked with KanMX,NA,NA,NA
S000005017-KanMX,msk1,Disruption marked with KanMX,NA,NA,NA
S000005018-KanMX,mlf3,Disruption marked with KanMX,NA,NA,NA
S000005020-KanMX,mks1,Disruption marked with KanMX,NA,NA,NA
S000005022-KanMX,nis1,Disruption marked with KanMX,NA,NA,NA
S000005023-KanMX,tpm1,Disruption marked with KanMX,NA,NA,NA
S000005024-KanMX,eos1,Disruption marked with KanMX,NA,NA,NA
S000005026-KanMX,pms1,Disruption marked with KanMX,NA,NA,NA
S000005027-KanMX,sal1,Disruption marked with KanMX,NA,NA,NA
S000005029-KanMX,mkt1,Disruption marked with KanMX,NA,NA,NA
S000005031-KanMX,tcb2,Disruption marked with KanMX,NA,NA,NA
S000005034-KanMX,rho2,Disruption marked with KanMX,NA,NA,NA
S000005035-KanMX,nst1,Disruption marked with KanMX,NA,NA,NA
S000005037-KanMX,ypt53,Disruption marked with KanMX,NA,NA,NA
S000005039-KanMX,ynl095c,Disruption marked with KanMX,NA,NA,NA
S000005041-KanMX,pho23,Disruption marked with KanMX,NA,NA,NA
S000005043-KanMX,oca1,Disruption marked with KanMX,NA,NA,NA
S000005044-KanMX,mic27,Disruption marked with KanMX,NA,NA,NA
S000005048-KanMX,leu4,Disruption marked with KanMX,NA,NA,NA
S000005049-KanMX,rrt16,Disruption marked with KanMX,NA,NA,NA
S000005050-KanMX,inp52,Disruption marked with KanMX,NA,NA,NA
S000005051-KanMX,yaf9,Disruption marked with KanMX,NA,NA,NA
S000005059-KanMX,ynl115c,Disruption marked with KanMX,NA,NA,NA
S000005063-KanMX,ncs2,Disruption marked with KanMX,NA,NA,NA
S000005064-KanMX,ynl120c,Disruption marked with KanMX,NA,NA,NA
S000005065-KanMX,tom70,Disruption marked with KanMX,NA,NA,NA
S000005069-KanMX,esbp6,Disruption marked with KanMX,NA,NA,NA
