allele_id,allele_name,allele_type,allele_description,dna_changes,aa_changes
S000000662,RAD18,NA,NA,NA,NA
S000000663,SED4,NA,NA,NA,NA
S000000664,ATG15,NA,NA,NA,NA
S000000665,CPR4,NA,NA,NA,NA
S000000667,IMG2,NA,NA,NA,NA
S000000668,RSA4,NA,NA,NA,NA
S000000669,SSK22,NA,NA,NA,NA
S000000671,ERS1,NA,NA,NA,NA
S000000672,FUB1,NA,NA,NA,NA
S000000673,PAT1,NA,NA,NA,NA
S000000677,SRB8,NA,NA,NA,NA
S000000678,AHC2,NA,NA,NA,NA
S000000679,TRX3,NA,NA,NA,NA
S000000680,TUP1,NA,NA,NA,NA
S000000681,YCR085W,NA,NA,NA,NA
S000000682,CSM1,NA,NA,NA,NA
S000000683,YCR087W,NA,NA,NA,NA
S000000684,ABP1,NA,NA,NA,NA
S000000685,FIG2,NA,NA,NA,NA
S000000686,YCR090C,NA,NA,NA,NA
S000000687,KIN82,NA,NA,NA,NA
S000000688,MSH3,NA,NA,NA,NA
S000000689,CDC39,NA,NA,NA,NA
S000000690,CDC50,NA,NA,NA,NA
S000000691,OCA4,NA,NA,NA,NA
S000000692,HMRA2,NA,NA,NA,NA
S000000694,HMRA1,NA,NA,NA,NA
S000000695,GIT1,NA,NA,NA,NA
S000000696,YCR099C,NA,NA,NA,NA
S000000697,YCR100C,NA,NA,NA,NA
S000000698,YCR101C,NA,NA,NA,NA
S000000699,YCR102C,NA,NA,NA,NA
S000000701,PAU3,NA,NA,NA,NA
S000000702,ADH7,NA,NA,NA,NA
S000000703,RDS1,NA,NA,NA,NA
S000000704,AAD3,NA,NA,NA,NA
S000000718,SOL2,NA,NA,NA,NA
S000000727,IRC22,NA,NA,NA,NA
S000000728,WBP1,NA,NA,NA,NA
S000000729,GIM4,NA,NA,NA,NA
S000000730,YEA4,NA,NA,NA,NA
S000000731,VAB2,NA,NA,NA,NA
S000000732,YEA6,NA,NA,NA,NA
S000000733,MIT1,NA,NA,NA,NA
S000000734,YEL008W,NA,NA,NA,NA
S000000735,GCN4,NA,NA,NA,NA
S000000736,YEL010W,NA,NA,NA,NA
S000000737,GLC3,NA,NA,NA,NA
S000000738,UBC8,NA,NA,NA,NA
S000000739,VAC8,NA,NA,NA,NA
S000000740,YEL014C,NA,NA,NA,NA
S000000741,EDC3,NA,NA,NA,NA
S000000742,NPP2,NA,NA,NA,NA
S000000743,GTT3,NA,NA,NA,NA
S000000744,EAF5,NA,NA,NA,NA
S000000745,MMS21,NA,NA,NA,NA
S000000746,YEL020C,NA,NA,NA,NA
S000000747,URA3,NA,NA,NA,NA
S000000748,GEA2,NA,NA,NA,NA
S000000749,YEL023C,NA,NA,NA,NA
S000000750,RIP1,NA,NA,NA,NA
S000000751,YEL025C,NA,NA,NA,NA
S000000752,SNU13,NA,NA,NA,NA
S000000753,VMA3,NA,NA,NA,NA
S000000754,YEL028W,NA,NA,NA,NA
S000000755,BUD16,NA,NA,NA,NA
S000000756,ECM10,NA,NA,NA,NA
S000000757,SPF1,NA,NA,NA,NA
S000000758,MCM3,NA,NA,NA,NA
S000000759,MTC7,NA,NA,NA,NA
S000000760,HYP2,NA,NA,NA,NA
S000000761,UTR5,NA,NA,NA,NA
S000000762,ANP1,NA,NA,NA,NA
S000000763,RAD23,NA,NA,NA,NA
S000000764,UTR4,NA,NA,NA,NA
S000000765,CYC7,NA,NA,NA,NA
S000000766,UTR2,NA,NA,NA,NA
S000000767,YEF1,NA,NA,NA,NA
S000000768,GDA1,NA,NA,NA,NA
S000000769,YEL043W,NA,NA,NA,NA
S000000770,IES6,NA,NA,NA,NA
S000000771,YEL045C,NA,NA,NA,NA
S000000772,GLY1,NA,NA,NA,NA
S000000773,FRD1,NA,NA,NA,NA
S000000774,TCA17,NA,NA,NA,NA
S000000775,PAU2,NA,NA,NA,NA
S000000776,RML2,NA,NA,NA,NA
S000000777,VMA8,NA,NA,NA,NA
S000000778,AFG1,NA,NA,NA,NA
S000000779,MAK10,NA,NA,NA,NA
S000000780,RPL12A,NA,NA,NA,NA
S000000781,POL5,NA,NA,NA,NA
S000000782,HAT2,NA,NA,NA,NA
S000000783,YEL057C,NA,NA,NA,NA
S000000784,PCM1,NA,NA,NA,NA
S000000785,HHY1,NA,NA,NA,NA
S000000786,PRB1,NA,NA,NA,NA
S000000787,CIN8,NA,NA,NA,NA
S000000788,NPR2,NA,NA,NA,NA
S000000789,CAN1,NA,NA,NA,NA
S000000790,AVT2,NA,NA,NA,NA
S000000791,SIT1,NA,NA,NA,NA
S000000792,HPA3,NA,NA,NA,NA
S000000793,YEL067C,NA,NA,NA,NA
S000000794,YEL068C,NA,NA,NA,NA
S000000795,HXT13,NA,NA,NA,NA
S000000796,DSF1,NA,NA,NA,NA
S000000797,DLD3,NA,NA,NA,NA
S000000798,RMD6,NA,NA,NA,NA
S000000799,YEL073C,NA,NA,NA,NA
S000000800,YEL074W,NA,NA,NA,NA
S000000801,YEL075C,NA,NA,NA,NA
S000000802,YEL076C,NA,NA,NA,NA
S000000803,MNN1,NA,NA,NA,NA
S000000804,NOP16,NA,NA,NA,NA
S000000805,PMI40,NA,NA,NA,NA
S000000806,FMP52,NA,NA,NA,NA
S000000807,YND1,NA,NA,NA,NA
S000000808,NUG1,NA,NA,NA,NA
S000000809,PAC2,NA,NA,NA,NA
S000000810,SEC3,NA,NA,NA,NA
S000000811,NTF2,NA,NA,NA,NA
S000000812,YER010C,NA,NA,NA,NA
S000000813,TIR1,NA,NA,NA,NA
S000000814,PRE1,NA,NA,NA,NA
S000000815,PRP22,NA,NA,NA,NA
S000000816,HEM14,NA,NA,NA,NA
S000000817,FAA2,NA,NA,NA,NA
S000000818,BIM1,NA,NA,NA,NA
S000000819,AFG3,NA,NA,NA,NA
S000000820,SPC25,NA,NA,NA,NA
S000000821,ISC1,NA,NA,NA,NA
S000000822,GPA2,NA,NA,NA,NA
S000000823,RPN3,NA,NA,NA,NA
S000000824,SRB4,NA,NA,NA,NA
S000000825,PRO3,NA,NA,NA,NA
S000000826,YAT2,NA,NA,NA,NA
S000000827,GCD11,NA,NA,NA,NA
S000000828,CHO1,NA,NA,NA,NA
S000000829,GAL83,NA,NA,NA,NA
S000000830,MIG3,NA,NA,NA,NA
S000000831,SMB1,NA,NA,NA,NA
S000000832,CHZ1,NA,NA,NA,NA
S000000833,YPT31,NA,NA,NA,NA
S000000834,FIR1,NA,NA,NA,NA
S000000835,ZRG8,NA,NA,NA,NA
S000000836,YER034W,NA,NA,NA,NA
S000000837,EDC2,NA,NA,NA,NA
S000000838,ARB1,NA,NA,NA,NA
S000000839,PHM8,NA,NA,NA,NA
S000000840,KRE29,NA,NA,NA,NA
S000000841,HVG1,NA,NA,NA,NA
S000000842,GLN3,NA,NA,NA,NA
S000000843,YEN1,NA,NA,NA,NA
S000000844,MXR1,NA,NA,NA,NA
S000000845,SAH1,NA,NA,NA,NA
S000000846,ERG28,NA,NA,NA,NA
S000000847,ACA1,NA,NA,NA,NA
S000000848,SPO73,NA,NA,NA,NA
S000000849,SAP1,NA,NA,NA,NA
S000000850,CAJ1,NA,NA,NA,NA
S000000851,TPA1,NA,NA,NA,NA
S000000852,RSM18,NA,NA,NA,NA
S000000853,JHD1,NA,NA,NA,NA
S000000854,HOM3,NA,NA,NA,NA
S000000855,PIC2,NA,NA,NA,NA
S000000856,GIP2,NA,NA,NA,NA
S000000857,HIS1,NA,NA,NA,NA
S000000858,FCY2,NA,NA,NA,NA
S000000859,HMF1,NA,NA,NA,NA
S000000860,PET117,NA,NA,NA,NA
S000000861,PCL6,NA,NA,NA,NA
S000000862,FCY21,NA,NA,NA,NA
S000000863,CEM1,NA,NA,NA,NA
S000000864,GPP2,NA,NA,NA,NA
S000000865,THO1,NA,NA,NA,NA
S000000866,VHR2,NA,NA,NA,NA
S000000867,ICL1,NA,NA,NA,NA
S000000868,RRT13,NA,NA,NA,NA
S000000869,RGI1,NA,NA,NA,NA
S000000870,MOT2,NA,NA,NA,NA
S000000871,"ARG5,6",NA,NA,NA,NA
S000000872,RNR1,NA,NA,NA,NA
S000000873,TDA2,NA,NA,NA,NA
S000000874,VTC1,NA,NA,NA,NA
S000000875,ALD5,NA,NA,NA,NA
S000000876,RPS24A,NA,NA,NA,NA
S000000877,PTP3,NA,NA,NA,NA
S000000878,YER076C,NA,NA,NA,NA
S000000879,YER077C,NA,NA,NA,NA
S000000880,ICP55,NA,NA,NA,NA
S000000881,YER079W,NA,NA,NA,NA
S000000882,AIM9,NA,NA,NA,NA
S000000883,SER3,NA,NA,NA,NA
S000000884,UTP7,NA,NA,NA,NA
S000000885,GET2,NA,NA,NA,NA
S000000886,YER084W,NA,NA,NA,NA
S000000887,YER085C,NA,NA,NA,NA
S000000888,ILV1,NA,NA,NA,NA
S000000889,AIM10,NA,NA,NA,NA
S000000890,DOT6,NA,NA,NA,NA
S000000891,PTC2,NA,NA,NA,NA
S000000892,TRP2,NA,NA,NA,NA
S000000893,MET6,NA,NA,NA,NA
S000000894,IES5,NA,NA,NA,NA
S000000895,TSC11,NA,NA,NA,NA
S000000896,PUP3,NA,NA,NA,NA
S000000897,RAD51,NA,NA,NA,NA
S000000898,SHC1,NA,NA,NA,NA
S000000899,YER097W,NA,NA,NA,NA
S000000900,UBP9,NA,NA,NA,NA
S000000901,PRS2,NA,NA,NA,NA
S000000902,UBC6,NA,NA,NA,NA
S000000903,AST2,NA,NA,NA,NA
S000000904,RPS8B,NA,NA,NA,NA
S000000905,SSA4,NA,NA,NA,NA
S000000906,RTT105,NA,NA,NA,NA
S000000907,NUP157,NA,NA,NA,NA
S000000908,MAM1,NA,NA,NA,NA
S000000909,GLE2,NA,NA,NA,NA
S000000911,FLO8,NA,NA,NA,NA
S000000912,KAP123,NA,NA,NA,NA
S000000913,SWI4,NA,NA,NA,NA
S000000914,LSM4,NA,NA,NA,NA
S000000915,TMN3,NA,NA,NA,NA
S000000916,BOI2,NA,NA,NA,NA
S000000917,SPR6,NA,NA,NA,NA
S000000918,SLX8,NA,NA,NA,NA
S000000919,RPL23B,NA,NA,NA,NA
S000000920,SHO1,NA,NA,NA,NA
S000000921,AVT6,NA,NA,NA,NA
S000000922,SCS2,NA,NA,NA,NA
S000000923,YER121W,NA,NA,NA,NA
S000000924,GLO3,NA,NA,NA,NA
S000000925,YCK3,NA,NA,NA,NA
S000000926,DSE1,NA,NA,NA,NA
S000000927,RSP5,NA,NA,NA,NA
S000000928,NSA2,NA,NA,NA,NA
S000000929,LCP5,NA,NA,NA,NA
S000000930,VFA1,NA,NA,NA,NA
S000000931,SAK1,NA,NA,NA,NA
S000000932,COM2,NA,NA,NA,NA
S000000933,RPS26B,NA,NA,NA,NA
S000000934,PMD1,NA,NA,NA,NA
S000000935,GLC7,NA,NA,NA,NA
S000000936,YER134C,NA,NA,NA,NA
S000000937,YER135C,NA,NA,NA,NA
S000000938,GDI1,NA,NA,NA,NA
S000000939,YER137C,NA,NA,NA,NA
S000000940,YER138C,NA,NA,NA,NA
S000000941,RTR1,NA,NA,NA,NA
S000000942,EMP65,NA,NA,NA,NA
S000000943,COX15,NA,NA,NA,NA
S000000944,MAG1,NA,NA,NA,NA
S000000945,DDI1,NA,NA,NA,NA
S000000946,UBP5,NA,NA,NA,NA
S000000947,FTR1,NA,NA,NA,NA
S000000948,LSM5,NA,NA,NA,NA
S000000949,SCC4,NA,NA,NA,NA
S000000950,SPT15,NA,NA,NA,NA
S000000951,PEA2,NA,NA,NA,NA
S000000952,SPI1,NA,NA,NA,NA
S000000953,UBP3,NA,NA,NA,NA
S000000954,YER152C,NA,NA,NA,NA
S000000955,PET122,NA,NA,NA,NA
S000000956,OXA1,NA,NA,NA,NA
S000000957,BEM2,NA,NA,NA,NA
S000000958,YER156C,NA,NA,NA,NA
S000000959,COG3,NA,NA,NA,NA
S000000960,YER158C,NA,NA,NA,NA
S000000961,BUR6,NA,NA,NA,NA
S000000962,YER160C,NA,NA,NA,NA
S000000963,SPT2,NA,NA,NA,NA
S000000964,RAD4,NA,NA,NA,NA
S000000965,GCG1,NA,NA,NA,NA
S000000966,CHD1,NA,NA,NA,NA
S000000967,PAB1,NA,NA,NA,NA
S000000968,DNF1,NA,NA,NA,NA
S000000969,BCK2,NA,NA,NA,NA
S000000970,CCA1,NA,NA,NA,NA
S000000971,RPH1,NA,NA,NA,NA
S000000972,ADK2,NA,NA,NA,NA
S000000973,RAD3,NA,NA,NA,NA
S000000974,BRR2,NA,NA,NA,NA
S000000975,RAD24,NA,NA,NA,NA
S000000976,GRX4,NA,NA,NA,NA
S000000977,TMT1,NA,NA,NA,NA
S000000978,ECM32,NA,NA,NA,NA
S000000979,BMH1,NA,NA,NA,NA
S000000980,PDA1,NA,NA,NA,NA
S000000981,DMC1,NA,NA,NA,NA
S000000982,ISC10,NA,NA,NA,NA
S000000983,YER181C,NA,NA,NA,NA
S000000984,FMP10,NA,NA,NA,NA
S000000985,FAU1,NA,NA,NA,NA
S000000986,TOG1,NA,NA,NA,NA
S000000987,PUG1,NA,NA,NA,NA
S000000988,YER186C,NA,NA,NA,NA
S000000989,YER187W,NA,NA,NA,NA
S000000990,YER188W,NA,NA,NA,NA
S000000991,YER189W,NA,NA,NA,NA
S000000992,YRF1-2,NA,NA,NA,NA
S000000993,RPL14B,NA,NA,NA,NA
S000000994,HSE1,NA,NA,NA,NA
S000000995,LAG1,NA,NA,NA,NA
S000000996,MRP4,NA,NA,NA,NA
S000000997,YHL005C,NA,NA,NA,NA
S000000998,SHU1,NA,NA,NA,NA
S000000999,STE20,NA,NA,NA,NA
S000001000,YHL008C,NA,NA,NA,NA
S000001001,YAP3,NA,NA,NA,NA
S000001002,ETP1,NA,NA,NA,NA
S000001003,PRS3,NA,NA,NA,NA
S000001004,YHL012W,NA,NA,NA,NA
S000001005,OTU2,NA,NA,NA,NA
S000001006,YLF2,NA,NA,NA,NA
S000001007,RPS20,NA,NA,NA,NA
S000001008,DUR3,NA,NA,NA,NA
S000001009,YHL017W,NA,NA,NA,NA
S000001010,YHL018W,NA,NA,NA,NA
S000001011,APM2,NA,NA,NA,NA
S000001012,OPI1,NA,NA,NA,NA
S000001013,AIM17,NA,NA,NA,NA
S000001014,SPO11,NA,NA,NA,NA
S000001015,NPR3,NA,NA,NA,NA
S000001016,RIM4,NA,NA,NA,NA
S000001017,SNF6,NA,NA,NA,NA
S000001018,YHL026C,NA,NA,NA,NA
S000001019,RIM101,NA,NA,NA,NA
S000001020,WSC4,NA,NA,NA,NA
S000001021,OCA5,NA,NA,NA,NA
S000001022,ECM29,NA,NA,NA,NA
S000001023,GOS1,NA,NA,NA,NA
S000001024,GUT1,NA,NA,NA,NA
S000001025,RPL8A,NA,NA,NA,NA
S000001026,SBP1,NA,NA,NA,NA
S000001027,VMR1,NA,NA,NA,NA
S000001028,MUP3,NA,NA,NA,NA
S000001029,YHL037C,NA,NA,NA,NA
S000001030,CBP2,NA,NA,NA,NA
S000001031,EFM1,NA,NA,NA,NA
S000001032,ARN1,NA,NA,NA,NA
S000001033,YHL041W,NA,NA,NA,NA
S000001034,YHL042W,NA,NA,NA,NA
S000001035,ECM34,NA,NA,NA,NA
S000001036,YHL044W,NA,NA,NA,NA
S000001037,YHL045W,NA,NA,NA,NA
S000001038,PAU13,NA,NA,NA,NA
S000001039,ARN2,NA,NA,NA,NA
S000001040,COS8,NA,NA,NA,NA
S000001041,YHL049C,NA,NA,NA,NA
S000001042,YHL050C,NA,NA,NA,NA
S000001043,OSH7,NA,NA,NA,NA
S000001044,LEU5,NA,NA,NA,NA
S000001045,TCD1,NA,NA,NA,NA
S000001046,NEM1,NA,NA,NA,NA
S000001047,GPA1,NA,NA,NA,NA
S000001048,STP2,NA,NA,NA,NA
S000001049,ERG11,NA,NA,NA,NA
S000001050,SOD2,NA,NA,NA,NA
S000001051,TDA3,NA,NA,NA,NA
S000001052,RPL27A,NA,NA,NA,NA
S000001053,DIA4,NA,NA,NA,NA
S000001054,VPS29,NA,NA,NA,NA
S000001055,ARD1,NA,NA,NA,NA
S000001056,SPO13,NA,NA,NA,NA
S000001057,MIP6,NA,NA,NA,NA
S000001058,YSC84,NA,NA,NA,NA
S000001059,YSC83,NA,NA,NA,NA
S000001060,ARG4,NA,NA,NA,NA
S000001061,DED81,NA,NA,NA,NA
S000001062,YHR020W,NA,NA,NA,NA
S000001063,RPS27B,NA,NA,NA,NA
S000001064,YHR022C,NA,NA,NA,NA
S000001065,MYO1,NA,NA,NA,NA
S000001066,MAS2,NA,NA,NA,NA
S000001067,THR1,NA,NA,NA,NA
S000001068,VMA16,NA,NA,NA,NA
S000001069,RPN1,NA,NA,NA,NA
S000001070,DAP2,NA,NA,NA,NA
S000001071,YHI9,NA,NA,NA,NA
S000001072,SLT2,NA,NA,NA,NA
S000001073,RRM3,NA,NA,NA,NA
S000001074,ERC1,NA,NA,NA,NA
S000001075,YHR033W,NA,NA,NA,NA
S000001076,PIH1,NA,NA,NA,NA
S000001077,NEL1,NA,NA,NA,NA
S000001078,BRL1,NA,NA,NA,NA
S000001079,PUT2,NA,NA,NA,NA
S000001080,RRF1,NA,NA,NA,NA
S000001081,MSC7,NA,NA,NA,NA
S000001082,BCD1,NA,NA,NA,NA
S000001083,SRB2,NA,NA,NA,NA
S000001084,NCP1,NA,NA,NA,NA
S000001085,DOG2,NA,NA,NA,NA
S000001086,DOG1,NA,NA,NA,NA
S000001087,YHR045W,NA,NA,NA,NA
S000001088,INM1,NA,NA,NA,NA
S000001089,AAP1,NA,NA,NA,NA
S000001090,YHK8,NA,NA,NA,NA
S000001091,FSH1,NA,NA,NA,NA
S000001092,SMF2,NA,NA,NA,NA
S000001093,COX6,NA,NA,NA,NA
S000001094,CIC1,NA,NA,NA,NA
S000001095,CUP1-1,NA,NA,NA,NA
S000001096,YHR054C,NA,NA,NA,NA
S000001097,CUP1-2,NA,NA,NA,NA
S000001098,RSC30,NA,NA,NA,NA
S000001099,CPR2,NA,NA,NA,NA
S000001100,MED6,NA,NA,NA,NA
S000001101,FYV4,NA,NA,NA,NA
S000001102,VMA22,NA,NA,NA,NA
S000001103,GIC1,NA,NA,NA,NA
S000001104,RPP1,NA,NA,NA,NA
S000001105,PAN5,NA,NA,NA,NA
S000001106,SSZ1,NA,NA,NA,NA
S000001107,RRP3,NA,NA,NA,NA
S000001108,SSF1,NA,NA,NA,NA
S000001109,HTD2,NA,NA,NA,NA
S000001110,DYS1,NA,NA,NA,NA
S000001111,RRP4,NA,NA,NA,NA
S000001112,TRM5,NA,NA,NA,NA
S000001113,PCL5,NA,NA,NA,NA
S000001114,ERG7,NA,NA,NA,NA
S000001115,OSH3,NA,NA,NA,NA
S000001116,QNS1,NA,NA,NA,NA
S000001117,PPE1,NA,NA,NA,NA
S000001118,PTC7,NA,NA,NA,NA
S000001119,NMD2,NA,NA,NA,NA
S000001120,YHR078W,NA,NA,NA,NA
S000001121,IRE1,NA,NA,NA,NA
S000001122,YHR080C,NA,NA,NA,NA
S000001123,LRP1,NA,NA,NA,NA
S000001124,KSP1,NA,NA,NA,NA
S000001125,SAM35,NA,NA,NA,NA
S000001126,STE12,NA,NA,NA,NA
S000001127,IPI1,NA,NA,NA,NA
S000001128,NAM8,NA,NA,NA,NA
S000001129,RTC3,NA,NA,NA,NA
S000001130,RPF1,NA,NA,NA,NA
S000001131,GAR1,NA,NA,NA,NA
S000001132,YNG2,NA,NA,NA,NA
S000001133,MSR1,NA,NA,NA,NA
S000001134,HXT4,NA,NA,NA,NA
S000001135,AHT1,NA,NA,NA,NA
S000001136,HXT1,NA,NA,NA,NA
S000001137,YHR095W,NA,NA,NA,NA
S000001138,HXT5,NA,NA,NA,NA
S000001139,YHR097C,NA,NA,NA,NA
S000001140,SFB3,NA,NA,NA,NA
S000001141,TRA1,NA,NA,NA,NA
S000001142,GEP4,NA,NA,NA,NA
S000001143,BIG1,NA,NA,NA,NA
S000001144,KIC1,NA,NA,NA,NA
S000001145,SBE22,NA,NA,NA,NA
S000001146,GRE3,NA,NA,NA,NA
S000001147,YPT35,NA,NA,NA,NA
S000001148,TRR2,NA,NA,NA,NA
S000001149,CDC12,NA,NA,NA,NA
S000001150,GGA2,NA,NA,NA,NA
S000001151,CTM1,NA,NA,NA,NA
S000001152,ERP5,NA,NA,NA,NA
S000001153,UBA4,NA,NA,NA,NA
S000001154,YHR112C,NA,NA,NA,NA
S000001155,APE4,NA,NA,NA,NA
S000001156,BZZ1,NA,NA,NA,NA
S000001157,DMA1,NA,NA,NA,NA
S000001158,COX23,NA,NA,NA,NA
S000001159,TOM71,NA,NA,NA,NA
S000001160,ORC6,NA,NA,NA,NA
S000001161,SET1,NA,NA,NA,NA
S000001162,MSH1,NA,NA,NA,NA
S000001163,LSM12,NA,NA,NA,NA
S000001164,CIA2,NA,NA,NA,NA
S000001165,EPT1,NA,NA,NA,NA
S000001166,NDT80,NA,NA,NA,NA
S000001167,YHR125W,NA,NA,NA,NA
S000001168,ANS1,NA,NA,NA,NA
S000001169,YHR127W,NA,NA,NA,NA
S000001170,FUR1,NA,NA,NA,NA
S000001171,ARP1,NA,NA,NA,NA
S000001172,YHR130C,NA,NA,NA,NA
S000001173,YHR131C,NA,NA,NA,NA
S000001174,ECM14,NA,NA,NA,NA
S000001175,NSG1,NA,NA,NA,NA
S000001176,WSS1,NA,NA,NA,NA
S000001177,YCK1,NA,NA,NA,NA
S000001178,SPL2,NA,NA,NA,NA
S000001179,ARO9,NA,NA,NA,NA
S000001180,YHR138C,NA,NA,NA,NA
S000001181,SPS100,NA,NA,NA,NA
S000001182,YHR140W,NA,NA,NA,NA
S000001183,RPL42B,NA,NA,NA,NA
S000001184,CHS7,NA,NA,NA,NA
S000001185,RPC10,NA,NA,NA,NA
S000001186,DSE2,NA,NA,NA,NA
S000001187,DCD1,NA,NA,NA,NA
S000001188,YHR145C,NA,NA,NA,NA
S000001189,CRP1,NA,NA,NA,NA
S000001190,MRPL6,NA,NA,NA,NA
S000001191,IMP3,NA,NA,NA,NA
S000001192,SKG6,NA,NA,NA,NA
S000001193,PEX28,NA,NA,NA,NA
S000001194,MTC6,NA,NA,NA,NA
S000001195,SPO12,NA,NA,NA,NA
S000001196,SPO16,NA,NA,NA,NA
S000001197,RTT107,NA,NA,NA,NA
S000001198,YSP1,NA,NA,NA,NA
S000001199,LIN1,NA,NA,NA,NA
S000001200,REC104,NA,NA,NA,NA
S000001201,KEL1,NA,NA,NA,NA
S000001202,TDA11,NA,NA,NA,NA
S000001203,PEX18,NA,NA,NA,NA
S000001204,YAP1801,NA,NA,NA,NA
S000001205,MPC2,NA,NA,NA,NA
S000001206,SOL3,NA,NA,NA,NA
S000001207,DNA2,NA,NA,NA,NA
S000001208,PRP8,NA,NA,NA,NA
S000001209,CDC23,NA,NA,NA,NA
S000001210,THP2,NA,NA,NA,NA
S000001211,MTG2,NA,NA,NA,NA
S000001212,DBP8,NA,NA,NA,NA
S000001213,NMD3,NA,NA,NA,NA
S000001214,ATG7,NA,NA,NA,NA
S000001215,SPC97,NA,NA,NA,NA
S000001216,YHR173C,NA,NA,NA,NA
S000001217,ENO2,NA,NA,NA,NA
S000001218,CTR2,NA,NA,NA,NA
S000001219,FMO1,NA,NA,NA,NA
S000001220,YHR177W,NA,NA,NA,NA
S000001221,STB5,NA,NA,NA,NA
S000001222,OYE2,NA,NA,NA,NA
S000001223,YHR180W,NA,NA,NA,NA
S000001224,SVP26,NA,NA,NA,NA
S000001225,YHR182W,NA,NA,NA,NA
S000001226,GND1,NA,NA,NA,NA
S000001227,SSP1,NA,NA,NA,NA
S000001228,PFS1,NA,NA,NA,NA
S000001229,KOG1,NA,NA,NA,NA
S000001230,IKI1,NA,NA,NA,NA
S000001231,GPI16,NA,NA,NA,NA
S000001232,PTH1,NA,NA,NA,NA
S000001233,ERG9,NA,NA,NA,NA
S000001234,CTF8,NA,NA,NA,NA
S000001235,LNP1,NA,NA,NA,NA
S000001236,EGD2,NA,NA,NA,NA
S000001237,MDM31,NA,NA,NA,NA
S000001238,NVJ1,NA,NA,NA,NA
S000001239,UTP9,NA,NA,NA,NA
S000001240,RIX1,NA,NA,NA,NA
S000001241,AIM18,NA,NA,NA,NA
S000001242,AIM46,NA,NA,NA,NA
S000001243,RPN10,NA,NA,NA,NA
S000001244,PPX1,NA,NA,NA,NA
S000001245,YHR202W,NA,NA,NA,NA
S000001246,RPS4B,NA,NA,NA,NA
S000001247,MNL1,NA,NA,NA,NA
S000001248,SCH9,NA,NA,NA,NA
S000001249,SKN7,NA,NA,NA,NA
S000001250,SET5,NA,NA,NA,NA
S000001251,BAT1,NA,NA,NA,NA
S000001252,CRG1,NA,NA,NA,NA
S000001253,YHR210C,NA,NA,NA,NA
S000001254,FLO5,NA,NA,NA,NA
S000001255,YHR212C,NA,NA,NA,NA
S000001256,YHR213W,NA,NA,NA,NA
S000001257,YHR214W,NA,NA,NA,NA
S000001258,PHO12,NA,NA,NA,NA
S000001259,IMD2,NA,NA,NA,NA
S000001260,YHR217C,NA,NA,NA,NA
S000001261,YHR218W,NA,NA,NA,NA
S000001262,YHR219W,NA,NA,NA,NA
S000001263,YIL001W,NA,NA,NA,NA
S000001264,INP51,NA,NA,NA,NA
S000001265,CFD1,NA,NA,NA,NA
S000001266,BET1,NA,NA,NA,NA
S000001267,EPS1,NA,NA,NA,NA
S000001268,YIA6,NA,NA,NA,NA
S000001269,NAS2,NA,NA,NA,NA
S000001270,URM1,NA,NA,NA,NA
S000001271,FAA3,NA,NA,NA,NA
S000001272,DOT5,NA,NA,NA,NA
S000001273,TIR3,NA,NA,NA,NA
S000001274,YIL012W,NA,NA,NA,NA
S000001275,PDR11,NA,NA,NA,NA
S000001276,MNT3,NA,NA,NA,NA
S000001277,BAR1,NA,NA,NA,NA
S000001278,SNL1,NA,NA,NA,NA
S000001279,VID28,NA,NA,NA,NA
S000001280,RPL2B,NA,NA,NA,NA
S000001281,FAF1,NA,NA,NA,NA
S000001282,HIS6,NA,NA,NA,NA
S000001283,RPB3,NA,NA,NA,NA
S000001284,TIM44,NA,NA,NA,NA
S000001285,YKE4,NA,NA,NA,NA
S000001286,YIL024C,NA,NA,NA,NA
S000001287,YIL025C,NA,NA,NA,NA
S000001288,IRR1,NA,NA,NA,NA
S000001289,EMC5,NA,NA,NA,NA
S000001290,YIL028W,NA,NA,NA,NA
S000001291,YIL029C,NA,NA,NA,NA
S000001292,SSM4,NA,NA,NA,NA
S000001293,ULP2,NA,NA,NA,NA
S000001294,YIL032C,NA,NA,NA,NA
S000001295,BCY1,NA,NA,NA,NA
S000001296,CAP2,NA,NA,NA,NA
S000001297,CKA1,NA,NA,NA,NA
S000001298,CST6,NA,NA,NA,NA
S000001299,PRM2,NA,NA,NA,NA
S000001300,NOT3,NA,NA,NA,NA
S000001301,TED1,NA,NA,NA,NA
S000001302,APQ12,NA,NA,NA,NA
S000001303,GVP36,NA,NA,NA,NA
S000001304,PKP1,NA,NA,NA,NA
S000001305,CBR1,NA,NA,NA,NA
S000001306,AGE2,NA,NA,NA,NA
S000001307,PIG2,NA,NA,NA,NA
S000001308,MET30,NA,NA,NA,NA
S000001309,SYG1,NA,NA,NA,NA
S000001310,NEO1,NA,NA,NA,NA
S000001311,DFG10,NA,NA,NA,NA
S000001312,PCL7,NA,NA,NA,NA
S000001313,MMF1,NA,NA,NA,NA
S000001314,RPL34B,NA,NA,NA,NA
S000001315,GPP1,NA,NA,NA,NA
S000001316,YIL054W,NA,NA,NA,NA
S000001317,YIL055C,NA,NA,NA,NA
S000001318,VHR1,NA,NA,NA,NA
S000001319,RGI2,NA,NA,NA,NA
S000001320,YIL058W,NA,NA,NA,NA
S000001321,YIL059C,NA,NA,NA,NA
