"allele_id","item_id"
"S000005702","rec22432"
"S000005703-KanMX","rec22433"
"S000005703","rec22433"
"S000005704-KanMX","rec22434"
"S000005704","rec22434"
"S000005705-KanMX","rec22435"
"S000005705","rec22435"
"S000005706-KanMX","rec22436"
"S000005706","rec22436"
"S000005707-KanMX","rec22437"
"S000005707","rec22437"
"S000005708-KanMX","rec22438"
"S000005708","rec22438"
"S000005709-KanMX","rec22439"
"S000005709","rec22439"
"S000005710-KanMX","rec22440"
"S000005710","rec22440"
"S000005711-KanMX","rec22441"
"S000005711","rec22441"
"S000005712-KanMX","rec22442"
"S000005712","rec22442"
"S000005713-KanMX","rec22443"
"S000005713","rec22443"
"S000005714-KanMX","rec22444"
"S000005714","rec22444"
"S000005715-KanMX","rec22445"
"S000005715","rec22445"
"S000005716-KanMX","rec22446"
"S000005716","rec22446"
"S000005717-KanMX","rec22447"
"S000005717","rec22447"
"S000005718-KanMX","rec22448"
"S000005718","rec22448"
"S000005719-KanMX","rec22449"
"S000005719","rec22449"
"S000005720-KanMX","rec22450"
"S000005720","rec22450"
"S000005721-KanMX","rec22451"
"S000005721","rec22451"
"S000005722-KanMX","rec22452"
"S000005722","rec22452"
"S000005723-KanMX","rec22453"
"S000005723","rec22453"
"S000005724-KanMX","rec22454"
"S000005724","rec22454"
"S000005725-KanMX","rec22455"
"S000005725","rec22455"
"S000005726-KanMX","rec22456"
"S000005726","rec22456"
"S000005727-KanMX","rec22457"
"S000005727","rec22457"
"S000005728-KanMX","rec22458"
"S000005728","rec22458"
"S000005729-KanMX","rec22459"
"S000005729","rec22459"
"S000005730-KanMX","rec22460"
"S000005730","rec22460"
"S000005731-KanMX","rec22461"
"S000005731","rec22461"
"S000005732-KanMX","rec22462"
"S000005732","rec22462"
"S000005733-KanMX","rec22463"
"S000005733","rec22463"
"S000005734-KanMX","rec22464"
"S000005734","rec22464"
"S000005735-KanMX","rec22465"
"S000005735","rec22465"
"S000005736-KanMX","rec22466"
"S000005736","rec22466"
"S000005737-KanMX","rec22467"
"S000005737","rec22467"
"S000005738-KanMX","rec22468"
"S000005738","rec22468"
"S000005739-KanMX","rec22469"
"S000005739","rec22469"
"S000005740-KanMX","rec22470"
"S000005740","rec22470"
"S000005741-KanMX","rec22471"
"S000005741","rec22471"
"S000005742-KanMX","rec22472"
"S000005742","rec22472"
"S000005743-KanMX","rec22473"
"S000005743","rec22473"
"S000005744-KanMX","rec22474"
"S000005744","rec22474"
"S000005745-KanMX","rec22475"
"S000005745","rec22475"
"S000005746-KanMX","rec22476"
"S000005746","rec22476"
"S000005747-KanMX","rec22477"
"S000005747","rec22477"
"S000005748-KanMX","rec22478"
"S000005748","rec22478"
"S000005749-KanMX","rec22479"
"S000005749","rec22479"
"S000005750-KanMX","rec22480"
"S000005750","rec22480"
"S000005751-KanMX","rec22481"
"S000005751","rec22481"
"S000005752-KanMX","rec22482"
"S000005752","rec22482"
"S000005753-KanMX","rec22483"
"S000005753","rec22483"
"S000005754-KanMX","rec22484"
"S000005754","rec22484"
"S000005755-KanMX","rec22485"
"S000005755","rec22485"
"S000005756-KanMX","rec22486"
"S000005756","rec22486"
"S000005757-KanMX","rec22487"
"S000005757","rec22487"
"S000005758-KanMX","rec22488"
"S000005758","rec22488"
"S000005759-KanMX","rec22489"
"S000005759","rec22489"
"S000005760-KanMX","rec22490"
"S000005760","rec22490"
"S000005761-KanMX","rec22491"
"S000005761","rec22491"
"S000005762-KanMX","rec22492"
"S000005762","rec22492"
"S000005763-KanMX","rec22493"
"S000005763","rec22493"
"S000005764-KanMX","rec22494"
"S000005764","rec22494"
"S000005765-KanMX","rec22495"
"S000005765","rec22495"
"S000005765-KanMX","rec22496"
"S000005765","rec22496"
"S000005767-KanMX","rec22497"
"S000005767","rec22497"
"S000005768-KanMX","rec22498"
"S000005768","rec22498"
"S000005769-KanMX","rec22499"
"S000005769","rec22499"
"S000005770-KanMX","rec22500"
"S000005770","rec22500"
"S000005771-KanMX","rec22501"
"S000005771","rec22501"
"S000005772-KanMX","rec22502"
"S000005772","rec22502"
"S000005773-KanMX","rec22503"
"S000005773","rec22503"
"S000005774-KanMX","rec22504"
"S000005774","rec22504"
"S000005775-KanMX","rec22505"
"S000005775","rec22505"
"S000005776-KanMX","rec22506"
"S000005776","rec22506"
"S000005777-KanMX","rec22507"
"S000005777","rec22507"
"S000005778-KanMX","rec22508"
"S000005778","rec22508"
"S000005779-KanMX","rec22509"
"S000005779","rec22509"
"S000005780-KanMX","rec22510"
"S000005780","rec22510"
"S000005781-KanMX","rec22511"
"S000005781","rec22511"
"S000005782-KanMX","rec22512"
"S000005782","rec22512"
"S000005783-KanMX","rec22513"
"S000005783","rec22513"
"S000005784-KanMX","rec22514"
"S000005784","rec22514"
"S000005785-KanMX","rec22515"
"S000005785","rec22515"
"S000005786-KanMX","rec22516"
"S000005786","rec22516"
"S000005787-KanMX","rec22517"
"S000005787","rec22517"
"S000005788-KanMX","rec22518"
"S000005788","rec22518"
"S000005789-KanMX","rec22519"
"S000005789","rec22519"
"S000005790-KanMX","rec22520"
"S000005790","rec22520"
"S000005803-KanMX","rec22533"
"S000005803","rec22533"
"S000005804-KanMX","rec22534"
"S000005804","rec22534"
"S000005805-KanMX","rec22535"
"S000005805","rec22535"
"S000005806-KanMX","rec22536"
"S000005806","rec22536"
"S000005807-KanMX","rec22537"
"S000005807","rec22537"
"S000005808-KanMX","rec22538"
"S000005808","rec22538"
"S000005809-KanMX","rec22539"
"S000005809","rec22539"
"S000005810-KanMX","rec22540"
"S000005810","rec22540"
"S000005811-KanMX","rec22541"
"S000005811","rec22541"
"S000005812-KanMX","rec22542"
"S000005812","rec22542"
"S000005813-KanMX","rec22543"
"S000005813","rec22543"
"S000005814-KanMX","rec22544"
"S000005814","rec22544"
"S000003833-KanMX","rec22550"
"S000003833","rec22550"
"S000003834-KanMX","rec22551"
"S000003834","rec22551"
"S000003836-KanMX","rec22553"
"S000003836","rec22553"
"S000003837-KanMX","rec22554"
"S000003837","rec22554"
"S000003839-KanMX","rec22556"
"S000003839","rec22556"
"S000003840-KanMX","rec22557"
"S000003840","rec22557"
"S000003842-KanMX","rec22559"
"S000003842","rec22559"
"S000003843-KanMX","rec22560"
"S000003843","rec22560"
"S000003848-KanMX","rec22565"
"S000003848","rec22565"
"S000003852-KanMX","rec22569"
"S000003852","rec22569"
"S000003863-KanMX","rec22580"
"S000003863","rec22580"
"S000003864-KanMX","rec22581"
"S000003864","rec22581"
"S000003866-KanMX","rec22583"
"S000003866","rec22583"
"S000003869-KanMX","rec22586"
"S000003869","rec22586"
"S000003871-KanMX","rec22588"
"S000003871","rec22588"
"S000003872-KanMX","rec22589"
"S000003872","rec22589"
"S000003876-KanMX","rec22593"
"S000003876","rec22593"
"S000003888-KanMX","rec22605"
"S000003888","rec22605"
"S000003889-KanMX","rec22606"
"S000003889","rec22606"
"S000003890-KanMX","rec22607"
"S000003890","rec22607"
"S000003891-KanMX","rec22608"
"S000003891","rec22608"
"S000003896-KanMX","rec22613"
"S000003896","rec22613"
"S000003898-KanMX","rec22615"
"S000003898","rec22615"
"S000003907-KanMX","rec22624"
"S000003907","rec22624"
"S000003908-KanMX","rec22625"
"S000003908","rec22625"
"S000003910-KanMX","rec22627"
"S000003910","rec22627"
"S000003913-KanMX","rec22630"
"S000003913","rec22630"
"S000003915-KanMX","rec22632"
"S000003915","rec22632"
"S000004032-KanMX","rec22653"
"S000004032","rec22653"
"S000004033-KanMX","rec22654"
"S000004033","rec22654"
"S000004034-KanMX","rec22655"
"S000004034","rec22655"
"S000004035-KanMX","rec22656"
"S000004035","rec22656"
"S000004036-KanMX","rec22657"
"S000004036","rec22657"
"S000004037-KanMX","rec22658"
"S000004037","rec22658"
"S000004038-KanMX","rec22659"
"S000004038","rec22659"
"S000004039-KanMX","rec22660"
"S000004039","rec22660"
"S000004041-KanMX","rec22662"
"S000004041","rec22662"
"S000004043-KanMX","rec22664"
"S000004043","rec22664"
"S000004044-KanMX","rec22665"
"S000004044","rec22665"
"S000004045-KanMX","rec22666"
"S000004045","rec22666"
"S000004046-KanMX","rec22667"
"S000004046","rec22667"
"S000004047-KanMX","rec22668"
"S000004047","rec22668"
"S000004048-KanMX","rec22669"
"S000004048","rec22669"
"S000004049-KanMX","rec22670"
"S000004049","rec22670"
"S000004050-KanMX","rec22671"
"S000004050","rec22671"
"S000004051-KanMX","rec22672"
"S000004051","rec22672"
"S000004052-KanMX","rec22673"
"S000004052","rec22673"
"S000004053-KanMX","rec22674"
"S000004053","rec22674"
"S000004054-KanMX","rec22675"
"S000004054","rec22675"
"S000004055-KanMX","rec22676"
"S000004055","rec22676"
"S000004056-KanMX","rec22677"
"S000004056","rec22677"
"S000004057-KanMX","rec22678"
"S000004057","rec22678"
"S000004058-KanMX","rec22679"
"S000004058","rec22679"
"S000004059-KanMX","rec22680"
"S000004059","rec22680"
"S000004060-KanMX","rec22681"
"S000004060","rec22681"
"S000004061-KanMX","rec22682"
"S000004061","rec22682"
"S000004062-KanMX","rec22683"
"S000004062","rec22683"
"S000004063-KanMX","rec22684"
"S000004063","rec22684"
"S000004064-KanMX","rec22685"
"S000004064","rec22685"
"S000004065-KanMX","rec22686"
"S000004065","rec22686"
"S000004066-KanMX","rec22687"
"S000004066","rec22687"
"S000004067-KanMX","rec22688"
"S000004067","rec22688"
"S000004068-KanMX","rec22689"
"S000004068","rec22689"
"S000004069-KanMX","rec22690"
"S000004069","rec22690"
"S000004070-KanMX","rec22691"
"S000004070","rec22691"
"S000004071-KanMX","rec22692"
"S000004071","rec22692"
"S000004072-KanMX","rec22693"
"S000004072","rec22693"
"S000004073-KanMX","rec22694"
"S000004073","rec22694"
"S000004074-KanMX","rec22695"
"S000004074","rec22695"
"S000004075-KanMX","rec22696"
"S000004075","rec22696"
"S000004076-KanMX","rec22697"
"S000004076","rec22697"
"S000004077-KanMX","rec22698"
"S000004077","rec22698"
"S000004078-KanMX","rec22699"
"S000004078","rec22699"
"S000004079-KanMX","rec22700"
"S000004079","rec22700"
"S000004080-KanMX","rec22701"
"S000004080","rec22701"
"S000004081-KanMX","rec22702"
"S000004081","rec22702"
"S000004082-KanMX","rec22703"
"S000004082","rec22703"
"S000004083-KanMX","rec22704"
"S000004083","rec22704"
"S000004084-KanMX","rec22705"
"S000004084","rec22705"
"S000004085-KanMX","rec22706"
"S000004085","rec22706"
"S000004086-KanMX","rec22707"
"S000004086","rec22707"
"S000004087-KanMX","rec22708"
"S000004087","rec22708"
"S000004088-KanMX","rec22709"
"S000004088","rec22709"
"S000004089-KanMX","rec22710"
"S000004089","rec22710"
"S000004090-KanMX","rec22711"
"S000004090","rec22711"
"S000004091-KanMX","rec22712"
"S000004091","rec22712"
"S000004092-KanMX","rec22713"
"S000004092","rec22713"
"S000004093-KanMX","rec22714"
"S000004093","rec22714"
"S000004094-KanMX","rec22715"
"S000004094","rec22715"
"S000004095-KanMX","rec22716"
"S000004095","rec22716"
"S000004096-KanMX","rec22717"
"S000004096","rec22717"
"S000004097-KanMX","rec22718"
"S000004097","rec22718"
"S000004098-KanMX","rec22719"
"S000004098","rec22719"
"S000004099-KanMX","rec22720"
"S000004099","rec22720"
"S000004101-KanMX","rec22722"
"S000004101","rec22722"
"S000004102-KanMX","rec22723"
"S000004102","rec22723"
"S000004103-KanMX","rec22724"
"S000004103","rec22724"
"S000004104-KanMX","rec22725"
"S000004104","rec22725"
"S000004105-KanMX","rec22726"
"S000004105","rec22726"
"S000004106-KanMX","rec22727"
"S000004106","rec22727"
"S000004107-KanMX","rec22728"
"S000004107","rec22728"
"S000004108-KanMX","rec22729"
"S000004108","rec22729"
"S000004109-KanMX","rec22730"
"S000004109","rec22730"
"S000004110-KanMX","rec22731"
"S000004110","rec22731"
"S000004111-KanMX","rec22732"
"S000004111","rec22732"
"S000004112-KanMX","rec22733"
"S000004112","rec22733"
"S000004113-KanMX","rec22734"
"S000004113","rec22734"
"S000004114-KanMX","rec22735"
"S000004114","rec22735"
"S000004115-KanMX","rec22736"
"S000004115","rec22736"
"S000006012-KanMX","rec22737"
"S000006012","rec22737"
"S000006011-KanMX","rec22738"
"S000006011","rec22738"
"S000006010-KanMX","rec22739"
"S000006010","rec22739"
"S000006009-KanMX","rec22740"
"S000006009","rec22740"
"S000006008-KanMX","rec22741"
"S000006008","rec22741"
"S000006007-KanMX","rec22742"
"S000006007","rec22742"
"S000006006-KanMX","rec22743"
"S000006006","rec22743"
"S000006005-KanMX","rec22744"
"S000006005","rec22744"
"S000006004-KanMX","rec22745"
"S000006004","rec22745"
"S000006003-KanMX","rec22746"
"S000006003","rec22746"
"S000006002-KanMX","rec22747"
"S000006002","rec22747"
"S000006001-KanMX","rec22748"
"S000006001","rec22748"
"S000006000-KanMX","rec22749"
"S000006000","rec22749"
"S000005999-KanMX","rec22750"
"S000005999","rec22750"
"S000005998-KanMX","rec22751"
"S000005998","rec22751"
"S000005997-KanMX","rec22752"
"S000005997","rec22752"
"S000005996-KanMX","rec22753"
"S000005996","rec22753"
"S000005995-KanMX","rec22754"
"S000005995","rec22754"
"S000005993-KanMX","rec22755"
"S000005993","rec22755"
"S000005994-KanMX","rec22756"
"S000005994","rec22756"
"S000005992-KanMX","rec22757"
"S000005992","rec22757"
"S000005991-KanMX","rec22758"
"S000005991","rec22758"
"S000005990-KanMX","rec22759"
"S000005990","rec22759"
"S000005989-KanMX","rec22760"
"S000005989","rec22760"
"S000005988-KanMX","rec22761"
"S000005988","rec22761"
"S000005987-KanMX","rec22762"
"S000005987","rec22762"
"S000005986-KanMX","rec22763"
"S000005986","rec22763"
"S000005985-KanMX","rec22764"
"S000005985","rec22764"
"S000005984-KanMX","rec22765"
"S000005984","rec22765"
"S000005983-KanMX","rec22766"
"S000005983","rec22766"
"S000005982-KanMX","rec22767"
"S000005982","rec22767"
"S000005981-KanMX","rec22768"
"S000005981","rec22768"
"S000005980-KanMX","rec22769"
"S000005980","rec22769"
"S000005979-KanMX","rec22770"
"S000005979","rec22770"
"S000005978-KanMX","rec22771"
"S000005978","rec22771"
"S000005977-KanMX","rec22772"
"S000005977","rec22772"
"S000005976-KanMX","rec22773"
"S000005976","rec22773"
"S000005975-KanMX","rec22774"
"S000005975","rec22774"
"S000005974-KanMX","rec22775"
"S000005974","rec22775"
"S000005973-KanMX","rec22776"
"S000005973","rec22776"
"S000005972-KanMX","rec22777"
"S000005972","rec22777"
"S000005971-KanMX","rec22778"
"S000005971","rec22778"
"S000005970-KanMX","rec22779"
"S000005970","rec22779"
"S000005969-KanMX","rec22780"
"S000005969","rec22780"
"S000005968-KanMX","rec22781"
"S000005968","rec22781"
"S000005967-KanMX","rec22782"
"S000005967","rec22782"
"S000005966-KanMX","rec22783"
"S000005966","rec22783"
"S000005964-KanMX","rec22784"
"S000005964","rec22784"
"S000005965-KanMX","rec22785"
"S000005965","rec22785"
"S000005963-KanMX","rec22786"
"S000005963","rec22786"
"S000005962-KanMX","rec22787"
"S000005962","rec22787"
"S000005961-KanMX","rec22788"
"S000005961","rec22788"
"S000005960-KanMX","rec22789"
"S000005960","rec22789"
"S000005959-KanMX","rec22790"
"S000005959","rec22790"
"S000005958-KanMX","rec22791"
"S000005958","rec22791"
"S000005956-KanMX","rec22794"
"S000005956","rec22794"
"S000005954-KanMX","rec22795"
"S000005954","rec22795"
"S000005953-KanMX","rec22796"
"S000005953","rec22796"
"S000005952-KanMX","rec22797"
"S000005952","rec22797"
"S000005951-KanMX","rec22798"
"S000005951","rec22798"
"S000005950-KanMX","rec22799"
"S000005950","rec22799"
"S000005949-KanMX","rec22800"
"S000005949","rec22800"
"S000005947-KanMX","rec22802"
"S000005947","rec22802"
"S000005946-KanMX","rec22803"
"S000005946","rec22803"
"S000005945-KanMX","rec22804"
"S000005945","rec22804"
"S000005944-KanMX","rec22805"
"S000005944","rec22805"
"S000005943-KanMX","rec22806"
"S000005943","rec22806"
"S000005942-KanMX","rec22807"
"S000005942","rec22807"
"S000005941-KanMX","rec22808"
"S000005941","rec22808"
"S000005940-KanMX","rec22809"
"S000005940","rec22809"
"S000005939-KanMX","rec22810"
"S000005939","rec22810"
"S000005938-KanMX","rec22811"
"S000005938","rec22811"
"S000005937-KanMX","rec22812"
"S000005937","rec22812"
"S000005936-KanMX","rec22813"
"S000005936","rec22813"
"S000005935-KanMX","rec22814"
"S000005935","rec22814"
"S000005934-KanMX","rec22815"
"S000005934","rec22815"
"S000005933-KanMX","rec22816"
"S000005933","rec22816"
"S000005932-KanMX","rec22817"
"S000005932","rec22817"
"S000005931-KanMX","rec22818"
"S000005931","rec22818"
"S000005930-KanMX","rec22819"
"S000005930","rec22819"
"S000005929-KanMX","rec22820"
"S000005929","rec22820"
"S000005928-KanMX","rec22821"
"S000005928","rec22821"
"S000005927-KanMX","rec22822"
"S000005927","rec22822"
"S000005926-KanMX","rec22823"
"S000005926","rec22823"
"S000005924-KanMX","rec22825"
"S000005924","rec22825"
"S000005923-KanMX","rec22826"
"S000005923","rec22826"
"S000005922-KanMX","rec22827"
"S000005922","rec22827"
"S000006205-KanMX","rec22828"
"S000006205","rec22828"
"S000006206-KanMX","rec22829"
"S000006206","rec22829"
"S000006207-KanMX","rec22830"
"S000006207","rec22830"
"S000006208-KanMX","rec22831"
"S000006208","rec22831"
"S000006209-KanMX","rec22832"
"S000006209","rec22832"
"S000001184-KanMX","rec22835"
"S000001184","rec22835"
"S000001186-KanMX","rec22836"
"S000001186","rec22836"
"S000001185-KanMX","rec22837"
"S000001185","rec22837"
"S000001190-KanMX","rec22841"
"S000001190","rec22841"
"S000001191-KanMX","rec22842"
"S000001191","rec22842"
"S000001193-KanMX","rec22844"
"S000001193","rec22844"
"S000001194-KanMX","rec22845"
"S000001194","rec22845"
"S000001195-KanMX","rec22846"
"S000001195","rec22846"
"S000001196-KanMX","rec22847"
"S000001196","rec22847"
"S000001197-KanMX","rec22848"
"S000001197","rec22848"
"S000001198-KanMX","rec22849"
"S000001198","rec22849"
"S000001199-KanMX","rec22850"
"S000001199","rec22850"
"S000001200-KanMX","rec22851"
"S000001200","rec22851"
"S000001201-KanMX","rec22852"
"S000001201","rec22852"
"S000001202-KanMX","rec22853"
"S000001202","rec22853"
"S000001203-KanMX","rec22854"
"S000001203","rec22854"
"S000001204-KanMX","rec22855"
"S000001204","rec22855"
"S000001206-KanMX","rec22857"
"S000001206","rec22857"
"S000001207-KanMX","rec22858"
"S000001207","rec22858"
"S000001209-KanMX","rec22860"
"S000001209","rec22860"
"S000001210-KanMX","rec22861"
"S000001210","rec22861"
"S000001215-KanMX","rec22866"
"S000001215","rec22866"
"S000001219-KanMX","rec22870"
"S000001219","rec22870"
"S000001220-KanMX","rec22871"
"S000001220","rec22871"
"S000001221-KanMX","rec22872"
"S000001221","rec22872"
"S000001222-KanMX","rec22873"
"S000001222","rec22873"
"S000001225-KanMX","rec22876"
"S000001225","rec22876"
"S000001226-KanMX","rec22877"
"S000001226","rec22877"
"S000001227-KanMX","rec22878"
"S000001227","rec22878"
"S000001229-KanMX","rec22880"
"S000001229","rec22880"
"S000001231-KanMX","rec22882"
"S000001231","rec22882"
"S000001232-KanMX","rec22883"
"S000001232","rec22883"
"S000001233-KanMX","rec22884"
"S000001233","rec22884"
"S000001238-KanMX","rec22889"
"S000001238","rec22889"
"S000001239-KanMX","rec22890"
"S000001239","rec22890"
"S000001240-KanMX","rec22891"
"S000001240","rec22891"
"S000001241-KanMX","rec22892"
"S000001241","rec22892"
"S000001242-KanMX","rec22893"
"S000001242","rec22893"
"S000001243-KanMX","rec22894"
"S000001243","rec22894"
"S000001245-KanMX","rec22896"
"S000001245","rec22896"
"S000001246-KanMX","rec22897"
"S000001246","rec22897"
"S000001247-KanMX","rec22898"
"S000001247","rec22898"
"S000001249-KanMX","rec22900"
"S000001249","rec22900"
"S000001250-KanMX","rec22901"
"S000001250","rec22901"
"S000001252-KanMX","rec22903"
"S000001252","rec22903"
"S000001253-KanMX","rec22904"
"S000001253","rec22904"
"S000005090-KanMX","rec22930"
"S000005090","rec22930"
"S000005089-KanMX","rec22931"
"S000005089","rec22931"
"S000005088-KanMX","rec22932"
"S000005088","rec22932"
"S000005085-KanMX","rec22935"
"S000005085","rec22935"
