strain_collection_id,strain_id,plate,row,column,plate_control,strain_collection_notes
MATalpha-deletion-96,rec10726,3,8,7,TRUE,NA
MATalpha-deletion-96,rec10728,3,8,8,TRUE,NA
MATalpha-deletion-96,rec10729,3,8,9,TRUE,NA
MATalpha-deletion-96,rec10734,3,8,10,TRUE,NA
MATalpha-deletion-96,rec10735,3,8,11,TRUE,NA
MATalpha-deletion-96,rec10737,3,8,12,TRUE,NA
MATalpha-deletion-96,rec10738,4,1,1,TRUE,NA
MATalpha-deletion-96,rec10739,4,1,2,TRUE,NA
MATalpha-deletion-96,rec10741,4,1,3,TRUE,NA
MATalpha-deletion-96,rec10742,4,1,5,TRUE,NA
MATalpha-deletion-96,rec10743,4,1,6,TRUE,NA
MATalpha-deletion-96,rec10744,4,1,7,TRUE,NA
MATalpha-deletion-96,rec10745,4,1,8,TRUE,NA
MATalpha-deletion-96,rec10746,4,1,9,TRUE,NA
MATalpha-deletion-96,rec10747,4,1,10,TRUE,NA
MATalpha-deletion-96,rec10749,4,1,11,TRUE,NA
MATalpha-deletion-96,rec10750,4,1,12,TRUE,NA
MATalpha-deletion-96,rec10752,4,2,1,TRUE,NA
MATalpha-deletion-96,rec10753,4,2,2,TRUE,NA
MATalpha-deletion-96,rec10756,4,2,3,TRUE,NA
MATalpha-deletion-96,rec10758,4,2,4,TRUE,NA
MATalpha-deletion-96,rec10759,4,2,5,TRUE,NA
MATalpha-deletion-96,rec10760,4,2,6,TRUE,NA
MATalpha-deletion-96,rec10761,4,2,7,TRUE,NA
MATalpha-deletion-96,rec10762,4,2,8,TRUE,NA
MATalpha-deletion-96,rec10763,4,2,9,TRUE,NA
MATalpha-deletion-96,rec10764,4,2,10,TRUE,NA
MATalpha-deletion-96,rec10765,4,2,11,TRUE,NA
MATalpha-deletion-96,rec10767,4,2,12,TRUE,NA
MATalpha-deletion-96,rec10768,4,3,1,TRUE,NA
MATalpha-deletion-96,rec10769,4,3,2,TRUE,NA
MATalpha-deletion-96,rec10770,4,3,3,TRUE,NA
MATalpha-deletion-96,rec10771,4,3,4,TRUE,NA
MATalpha-deletion-96,rec10772,4,3,5,TRUE,NA
MATalpha-deletion-96,rec10773,4,3,6,TRUE,NA
MATalpha-deletion-96,rec10774,4,3,7,TRUE,NA
MATalpha-deletion-96,rec10775,4,3,8,TRUE,NA
MATalpha-deletion-96,rec10777,4,3,9,TRUE,NA
MATalpha-deletion-96,rec10779,4,3,10,TRUE,NA
MATalpha-deletion-96,rec10780,4,3,11,TRUE,NA
MATalpha-deletion-96,rec10781,4,3,12,TRUE,NA
MATalpha-deletion-96,rec10782,4,4,1,TRUE,NA
MATalpha-deletion-96,rec10784,4,4,2,TRUE,NA
MATalpha-deletion-96,rec10785,4,4,3,TRUE,NA
MATalpha-deletion-96,rec10787,4,4,4,TRUE,NA
MATalpha-deletion-96,rec10788,4,4,5,TRUE,NA
MATalpha-deletion-96,rec10790,4,4,6,TRUE,NA
MATalpha-deletion-96,rec10791,4,4,7,TRUE,NA
MATalpha-deletion-96,rec10792,4,4,8,TRUE,NA
MATalpha-deletion-96,rec10793,4,4,9,TRUE,NA
MATalpha-deletion-96,rec10796,4,4,10,TRUE,NA
MATalpha-deletion-96,rec10800,4,4,11,TRUE,NA
MATalpha-deletion-96,rec10801,4,4,12,TRUE,NA
MATalpha-deletion-96,rec10802,4,5,1,TRUE,NA
MATalpha-deletion-96,rec10805,4,5,2,TRUE,NA
MATalpha-deletion-96,rec10807,4,5,3,TRUE,NA
MATalpha-deletion-96,rec10808,4,5,4,TRUE,NA
MATalpha-deletion-96,rec10809,4,5,5,TRUE,NA
MATalpha-deletion-96,rec10810,4,5,6,TRUE,NA
MATalpha-deletion-96,rec10811,4,5,7,TRUE,NA
MATalpha-deletion-96,rec10812,4,5,8,TRUE,NA
MATalpha-deletion-96,rec10816,4,5,9,TRUE,NA
MATalpha-deletion-96,rec10818,4,5,10,TRUE,NA
MATalpha-deletion-96,rec10819,4,5,11,TRUE,NA
MATalpha-deletion-96,rec10820,4,5,12,TRUE,NA
MATalpha-deletion-96,rec10823,4,6,1,TRUE,NA
MATalpha-deletion-96,rec10824,4,6,2,TRUE,NA
MATalpha-deletion-96,rec10827,4,6,3,TRUE,NA
MATalpha-deletion-96,rec10828,4,6,4,TRUE,NA
MATalpha-deletion-96,rec10829,4,6,5,TRUE,NA
MATalpha-deletion-96,rec10830,4,6,6,TRUE,NA
MATalpha-deletion-96,rec10831,4,6,7,TRUE,NA
MATalpha-deletion-96,rec10832,4,6,8,TRUE,NA
MATalpha-deletion-96,rec10833,4,6,9,TRUE,NA
MATalpha-deletion-96,rec10834,4,6,10,TRUE,NA
MATalpha-deletion-96,rec10835,4,6,11,TRUE,NA
MATalpha-deletion-96,rec10836,4,6,12,TRUE,NA
MATalpha-deletion-96,rec10837,4,7,1,TRUE,NA
MATalpha-deletion-96,rec10838,4,7,2,TRUE,NA
MATalpha-deletion-96,rec10839,4,7,3,TRUE,NA
MATalpha-deletion-96,rec10840,4,7,4,TRUE,NA
MATalpha-deletion-96,rec10841,4,7,5,TRUE,NA
MATalpha-deletion-96,rec10844,4,7,6,TRUE,NA
MATalpha-deletion-96,rec10845,4,7,7,TRUE,NA
MATalpha-deletion-96,rec10847,4,7,8,TRUE,NA
MATalpha-deletion-96,rec10848,4,7,9,TRUE,NA
MATalpha-deletion-96,rec10849,4,7,10,TRUE,NA
MATalpha-deletion-96,rec10850,4,7,11,TRUE,NA
MATalpha-deletion-96,rec10851,4,7,12,TRUE,NA
MATalpha-deletion-96,rec10855,4,8,1,TRUE,NA
MATalpha-deletion-96,rec10858,4,8,2,TRUE,NA
MATalpha-deletion-96,rec10859,4,8,4,TRUE,NA
MATalpha-deletion-96,rec10860,4,8,5,TRUE,NA
MATalpha-deletion-96,rec10861,4,8,6,TRUE,NA
MATalpha-deletion-96,rec10862,4,8,7,TRUE,NA
MATalpha-deletion-96,rec10864,4,8,8,TRUE,NA
MATalpha-deletion-96,rec10866,4,8,9,TRUE,NA
MATalpha-deletion-96,rec10869,4,8,10,TRUE,NA
MATalpha-deletion-96,rec10870,4,8,11,TRUE,NA
MATalpha-deletion-96,rec10871,4,8,12,TRUE,NA
MATalpha-deletion-96,rec10875,5,1,1,TRUE,NA
MATalpha-deletion-96,rec10878,5,1,2,TRUE,NA
MATalpha-deletion-96,rec10879,5,1,3,TRUE,NA
MATalpha-deletion-96,rec10881,5,1,4,TRUE,NA
MATalpha-deletion-96,rec10882,5,1,6,TRUE,NA
MATalpha-deletion-96,rec10883,5,1,7,TRUE,NA
MATalpha-deletion-96,rec10885,5,1,8,TRUE,NA
MATalpha-deletion-96,rec10887,5,1,9,TRUE,NA
MATalpha-deletion-96,rec10888,5,1,10,TRUE,NA
MATalpha-deletion-96,rec10890,5,1,11,TRUE,NA
MATalpha-deletion-96,rec10891,5,1,12,TRUE,NA
MATalpha-deletion-96,rec10892,5,2,1,TRUE,NA
MATalpha-deletion-96,rec10893,5,2,2,TRUE,NA
MATalpha-deletion-96,rec10894,5,2,3,TRUE,NA
MATalpha-deletion-96,rec10896,5,2,4,TRUE,NA
MATalpha-deletion-96,rec10897,5,2,5,TRUE,NA
MATalpha-deletion-96,rec10900,5,2,6,TRUE,NA
MATalpha-deletion-96,rec11105,5,2,7,TRUE,NA
MATalpha-deletion-96,rec11106,5,2,8,TRUE,NA
MATalpha-deletion-96,rec11108,5,2,9,TRUE,NA
MATalpha-deletion-96,rec11109,5,2,10,TRUE,NA
MATalpha-deletion-96,rec11110,5,2,11,TRUE,NA
MATalpha-deletion-96,rec11111,5,2,12,TRUE,NA
MATalpha-deletion-96,rec11112,5,3,1,TRUE,NA
MATalpha-deletion-96,rec11115,5,3,2,TRUE,NA
