strain_collection_id,strain_id,plate,row,column,plate_control,strain_collection_notes
MATalpha-deletion-384-hb,rec12458,1,16,16,TRUE,NA
MATalpha-deletion-384-hb,rec12458,1,16,17,TRUE,NA
MATalpha-deletion-384-hb,rec12458,1,16,18,TRUE,NA
MATalpha-deletion-384-hb,rec12458,1,16,19,TRUE,NA
MATalpha-deletion-384-hb,rec12458,1,16,20,TRUE,NA
MATalpha-deletion-384-hb,rec12458,1,16,21,TRUE,NA
MATalpha-deletion-384-hb,rec12458,1,16,22,TRUE,NA
MATalpha-deletion-384-hb,rec12458,1,16,23,TRUE,NA
MATalpha-deletion-384-hb,rec12458,1,16,24,TRUE,NA
MATalpha-deletion-384-hb,rec12458,2,1,1,TRUE,NA
MATalpha-deletion-384-hb,rec12458,2,1,2,TRUE,NA
MATalpha-deletion-384-hb,rec12458,2,1,3,TRUE,NA
MATalpha-deletion-384-hb,rec12458,2,1,4,TRUE,NA
MATalpha-deletion-384-hb,rec12458,2,1,5,TRUE,NA
MATalpha-deletion-384-hb,rec12458,2,1,6,TRUE,NA
MATalpha-deletion-384-hb,rec12458,2,1,7,TRUE,NA
MATalpha-deletion-384-hb,rec12458,2,1,8,TRUE,NA
MATalpha-deletion-384-hb,rec12458,2,1,9,TRUE,NA
MATalpha-deletion-384-hb,rec12458,2,1,10,TRUE,NA
MATalpha-deletion-384-hb,rec12458,2,1,11,TRUE,NA
MATalpha-deletion-384-hb,rec12458,2,1,12,TRUE,NA
MATalpha-deletion-384-hb,rec12458,2,1,13,TRUE,NA
MATalpha-deletion-384-hb,rec12458,2,1,14,TRUE,NA
MATalpha-deletion-384-hb,rec12458,2,1,15,TRUE,NA
MATalpha-deletion-384-hb,rec12458,2,1,16,TRUE,NA
MATalpha-deletion-384-hb,rec12458,2,1,17,TRUE,NA
MATalpha-deletion-384-hb,rec12458,2,1,18,TRUE,NA
MATalpha-deletion-384-hb,rec12458,2,1,19,TRUE,NA
MATalpha-deletion-384-hb,rec12458,2,1,20,TRUE,NA
MATalpha-deletion-384-hb,rec12458,2,1,21,TRUE,NA
